,Player,Age,GS,3PA,2PA,FTA,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%,SRS,TS%
190,Tyler Hall,24,-0.7879095998409111,-1.1838489484186645,-1.2122735130287352,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-1.3011997660344443,-0.33776473791258915,0.012661686508870208,
191,Wayne Selden,27,-0.7879095998409111,-0.8753007118162245,-1.0021057413046195,-0.20748415435982887,-1.3085318119852558,-0.8552022559535011,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-1.6315752871708438,-1.032759127496629,-0.33776473791258915,0.012661686508870208,-0.5775112484409646
192,Alex Caruso,27,-0.09032134437200691,0.18257895653499862,-0.25150655657563536,0.10338239687270452,0.06357100452134225,1.1624729653280255,2.635814741085928,0.08103379242232991,0.46486159229699076,1.2517584848614514,-0.1326934571051303,0.44438646108821356,-0.06622277007366559,-0.014122676486633842
193,Alfonzo McKinnie,29,-0.6716448905960938,-0.4785958361845158,-0.6117941652455479,-0.7048706363318823,-0.6432698403456931,-0.8552022559535011,-1.2218639244284024,-0.45185147296363987,-0.746341092197755,-0.12722723219747256,-0.7485278631624716,0.44438646108821356,-0.06622277007366559,-0.547095240140779
194,Ayo Dosunmu,22,0.7622865234233205,-0.1259692800674415,0.1388050194834364,-0.3940040850993489,-0.26905998129843917,0.7807506261666555,0.46587049173411715,0.08103379242232991,0.46486159229699076,1.001033809032556,0.08837530404365888,0.44438646108821356,-0.06622277007366559,0.5129833831462852
195,Coby White,21,-0.1290762474536127,1.3726935834301244,0.22887692165091447,-0.08313753386681554,-0.18590223484349377,0.5626235752173013,-0.25744425804981985,-0.45185147296363987,0.1015007869485672,0.750309133203661,0.7042097101009999,0.44438646108821356,-0.06622277007366559,0.24663682892498723
196,DeMar DeRozan,32,2.157463034361129,-0.34636087764061296,4.28211251918743,3.833781011663105,0.7288329761609049,1.6532588299640725,0.7069754083287627,-0.18540884027065505,1.6760642767917366,0.8756714711181082,3.104384831144996,0.44438646108821356,-0.06622277007366559,0.44432830162363685
197,Derrick Jones Jr.,24,-0.4778703751880648,-0.654909114243053,-0.43165036091059156,-0.14531084411332226,-0.06116561516107586,-0.6916069677414856,-0.25744425804981985,0.6139190578082996,-0.5041005552988058,0.6249467952892133,-0.4169247214392879,0.44438646108821356,-0.06622277007366559,0.7725126282111947
198,Devon Dotson,22,-0.7879095998409111,-0.8312223923015901,-0.8219619369696635,-0.5183507055923622,-1.1006374458478925,-0.25535286584277705,-1.2218639244284024,-0.9847367383496097,-0.6252208237482805,-0.7540389217697107,-0.8906434953295503,0.44438646108821356,-0.06622277007366559,-0.006598135903360444
199,Javonte Green,28,0.9560610388313494,-0.4785958361845158,-0.19145862179731668,-0.08313753386681554,0.3130442438861783,-0.5280116795294698,0.9480803249234083,0.34747642511531474,-0.6252208237482805,0.4995844573747655,-0.1642747086978145,0.44438646108821356,-0.06622277007366559,0.7873962836711049
200,Jordan Bell,27,-0.7879095998409111,-1.1838489484186645,-1.2122735130287352,-1.0157371875644157,-1.0174796993929471,-1.0187975441655168,0.9480803249234083,-0.9847367383496097,-1.2308221659956533,0.4995844573747655,-1.3011997660344443,0.44438646108821356,-0.06622277007366559,
201,Lonzo Ball,24,0.5685120080152916,2.077946695664273,-0.1614346544081573,-0.5183507055923622,0.8119907226158504,1.7623223554387493,2.8769196576805736,1.4132469558872545,1.5549440083422619,1.001033809032556,0.7515815874900262,0.44438646108821356,-0.06622277007366559,0.3496291012100623
202,Malcolm Hill,26,-0.7879095998409111,-0.34636087764061296,-0.9720817739154604,-0.5805240158388689,-0.6848487135731658,-0.8006704932161625,-0.4985491746444654,-0.45185147296363987,-0.9885816290967042,-0.37795190802636774,-0.7011559857734453,0.44438646108821356,-0.06622277007366559,0.7544443608160558
203,Marko Simonovic,22,-0.7879095998409111,-0.9193790313308587,-0.8820098717479822,-0.2696574646063356,-0.9759008261654744,-1.0187975441655168,-1.2218639244284024,-0.7182941056566249,-0.9885816290967042,-1.1301259355130535,-1.0011778759039447,0.44438646108821356,-0.06622277007366559,-0.7850304106237496
204,Matt Thomas,27,-0.7879095998409111,-0.17004759958207585,-0.8820098717479822,-0.7048706363318823,-0.8927430797105291,-0.7461387304788241,-0.9807590078337567,-0.7182941056566249,-0.9885816290967042,-1.3808506113419488,-0.6695747341807612,0.44438646108821356,-0.06622277007366559,0.1607071187563544
205,Nikola Vucevic,31,2.0411983251163113,0.7996754297398787,2.180434801946274,0.04120908662619779,3.1404076233543194,0.7262188634293171,0.9480803249234083,1.6796895885802392,1.0704629345443637,1.1263961469470036,1.4779503741217621,0.44438646108821356,-0.06622277007366559,0.005453750932670533
206,Patrick Williams,20,-0.439115472106459,-0.43451751666988153,0.07875708470511762,0.47642225835174445,0.2714653706587054,-0.5280116795294698,-0.25744425804981985,0.34747642511531474,-0.14073974995038205,-0.0018648942830248399,0.11995655563634293,0.44438646108821356,-0.06622277007366559,0.8002418875604684
207,Tony Bradley,24,-0.5166252782696706,-1.1838489484186645,-0.551746230467229,-0.7048706363318823,-0.019586741933603158,-0.7461387304788241,-0.9807590078337567,0.6139190578082996,-0.5041005552988058,-0.6286765838552629,-0.8274809921441819,0.44438646108821356,-0.06622277007366559,0.6658351883179122
208,Tristan Thompson,30,-0.5553801813512764,-1.1397706289040301,0.16882898687259568,0.22772901736571782,0.687254102933432,-0.6916069677414856,-0.4985491746444654,0.08103379242232991,-0.2618600183998566,0.12349744363142261,-0.3537622182539195,0.44438646108821356,-0.06622277007366559,0.04931565453738439
209,Troy Brown Jr.,22,-0.5166252782696706,-0.30228255812597865,-0.6418181326347072,-0.7670439465783889,-0.14432336161602108,-0.47347991679213125,-0.25744425804981985,-0.7182941056566249,-0.746341092197755,-0.8794012596841582,-0.6222028567917349,0.44438646108821356,-0.06622277007366559,-0.026860147073006796
210,Tyler Cook,24,-0.7103997936776996,-1.1838489484186645,-0.6418181326347072,-0.02096422362030881,-0.3106388545259117,-0.9097340186908397,-0.9807590078337567,-0.45185147296363987,-0.746341092197755,-0.2525895701119203,-0.7643184889588136,0.44438646108821356,-0.06622277007366559,0.9133951555502476
211,Zach LaVine,26,1.8086689066266768,1.94571173712037,1.9702670302221579,2.465968186239958,0.4793597367960687,1.4351317790147182,-0.016339341455174267,-0.18540884027065505,1.918304813690686,0.24885978154587032,2.551712928273023,0.44438646108821356,-0.06622277007366559,0.5548618705634258
212,Alize Johnson,25,-0.7879095998409111,-1.0956923093893958,-0.7619140021913446,-0.7048706363318823,-0.3106388545259117,-0.8006704932161625,-0.9807590078337567,-0.9847367383496097,-0.6252208237482805,-1.0047635975986058,-1.016968501700287,-0.42309032325813134,-0.1642953377168182,-0.467331880443223
213,Brandon Ingram,24,1.3436100696474071,0.6233621516813413,2.931033986675258,2.6524881169794785,0.9783062155257408,2.0349811691254422,-0.016339341455174267,0.34747642511531474,2.039425082140161,0.750309133203661,2.283272289735208,-0.42309032325813134,-0.1642953377168182,0.17031039340872126
214,CJ McCollum,30,1.6148943912186478,2.1661033346935414,2.150410834557114,0.6629421890912647,0.3546231171136508,1.7623223554387493,1.1891852415180542,0.08103379242232991,1.1915832029938385,0.4995844573747655,2.1885285349571557,-0.42309032325813134,-0.1642953377168182,0.1632985251432774
215,Devonte' Graham,26,1.6536492943002534,2.077946695664273,-0.22148258918647606,0.10338239687270452,-0.4769543474358025,1.2715364908027025,0.7069754083287627,-0.45185147296363987,0.46486159229699076,-0.37795190802636774,0.5778847037302633,-0.42309032325813134,-0.1642953377168182,-0.09981049208712271
216,Garrett Temple,35,-0.1678311505352185,0.18257895653499862,-0.6418181326347072,-0.5805240158388689,-0.43537547420832984,-0.3098846285801155,0.22476557513947132,0.08103379242232991,-0.38298028684933133,-0.2525895701119203,-0.48008722462465614,-0.42309032325813134,-0.1642953377168182,-0.30925237753326346
217,Gary Clark,27,-0.7491546967593053,-0.3904391971552472,-1.0621536760829384,-0.8292172568248956,-0.43537547420832984,-0.7461387304788241,-0.7396540912391111,-0.45185147296363987,-0.8674613606472296,-1.3808506113419488,-0.8748528695332082,-0.42309032325813134,-0.1642953377168182,0.18030139029947728
218,Herbert Jones,23,1.8861787127898884,-0.21412591909671,0.34897279120755204,0.28990232761222456,0.14672875097628746,0.12636947331859294,2.635814741085928,1.1468043231942695,0.3437413238475163,1.8785701744336893,0.19890968461805333,-0.42309032325813134,-0.1642953377168182,0.2968578918530189
219,Jared Harper,24,-0.7879095998409111,-0.1259692800674415,-0.3716024261322729,-0.5183507055923622,-1.2669529387577831,0.5080918124799627,0.46587049173411715,-0.45185147296363987,-0.746341092197755,-0.7540389217697107,-0.1326934571051303,-0.42309032325813134,-0.1642953377168182,1.0152834924852423
220,Jaxson Hayes,21,0.297227686444051,-0.8312223923015901,0.25890088904007397,0.6629421890912647,0.4377808635685962,-0.6916069677414856,-0.25744425804981985,1.1468043231942695,-0.2618600183998566,0.750309133203661,0.1673284330253693,-0.42309032325813134,-0.1642953377168182,1.080239774648261
221,Jonas Valanciunas,29,2.079953228197917,-0.25820423861134434,1.9402430628329985,1.4090219120493443,3.30672311626421,0.39902828700528575,-0.016339341455174267,1.1468043231942695,1.6760642767917366,2.129294850262584,1.5095316257144462,-0.42309032325813134,-0.1642953377168182,0.647346259983118
222,Jose Alvarado,23,-0.7491546967593053,-0.30228255812597865,-0.19145862179731668,-0.3940040850993489,-0.6432698403456931,0.5080918124799627,1.6713950747073454,-0.7182941056566249,-0.38298028684933133,-0.2525895701119203,-0.33797159245757746,-0.42309032325813134,-0.1642953377168182,-0.06599358481010882
223,Kira Lewis Jr.,20,-0.7879095998409111,-0.1259692800674415,-0.10138671962983849,-0.7048706363318823,-0.768006460028111,0.07183771058125435,-0.25744425804981985,-0.9847367383496097,0.1015007869485672,-1.1301259355130535,-0.3695528440502615,-0.42309032325813134,-0.1642953377168182,-0.48216615668687746
224,Larry Nance Jr.,29,-0.36160566594324745,-0.5226741556991501,-0.07136275224067923,-0.2696574646063356,0.8119907226158504,-0.03722581489342274,0.7069754083287627,0.08103379242232991,-0.2618600183998566,0.24885978154587032,-0.1958559602904987,-0.42309032325813134,-0.1642953377168182,0.44520633010265726
225,Naji Marshall,24,-0.632889987514488,-0.34636087764061296,-0.31155449135395413,0.04120908662619779,-0.3522177277533844,-0.41894815405479263,-0.016339341455174267,-0.7182941056566249,-0.2618600183998566,-0.37795190802636774,-0.4011340956429457,-0.42309032325813134,-0.1642953377168182,-0.19842385301222
226,Tony Snell,30,-0.32285076286164166,-0.1259692800674415,-0.9720817739154604,-0.9535638773179089,-0.6432698403456931,-0.7461387304788241,-0.7396540912391111,-0.45185147296363987,-0.746341092197755,-0.37795190802636774,-0.7485278631624716,-0.42309032325813134,-0.1642953377168182,0.0629889224325736
227,Trey Murphy III,21,-0.7491546967593053,0.13850063702036428,-0.7619140021913446,-0.5183507055923622,-0.43537547420832984,-0.6916069677414856,-0.4985491746444654,-0.7182941056566249,-0.8674613606472296,-0.7540389217697107,-0.4485059730319719,-0.42309032325813134,-0.1642953377168182,0.1905982330212138
228,Tyrone Wallace,27,-0.7879095998409111,-0.6108307947284187,-0.6117941652455479,-0.5183507055923622,-0.8927430797105291,-0.9097340186908397,-0.25744425804981985,-0.45185147296363987,-0.8674613606472296,-0.5033142459408154,-0.8590622437368661,-0.42309032325813134,-0.1642953377168182,-1.107837908702916
229,Willy Hernangómez,27,-0.4778703751880648,-1.0956923093893958,0.679236432488305,0.7251154993377711,1.3940949478004674,-0.3098846285801155,-0.4985491746444654,0.08103379242232991,-0.019619481500907487,0.3742221194603178,0.13574718143268497,-0.42309032325813134,-0.1642953377168182,0.43054472909186164
230,Alperen Sengün,19,-0.2840958597800359,-0.4785958361845158,0.49909262815334887,0.973808740323798,0.8535695958433228,0.39902828700528575,0.46587049173411715,1.4132469558872545,1.1915832029938385,1.7532078365192416,0.21470031041439536,-1.8096310851231903,-1.746248494047671,0.1511899794156427
231,Bruno Fernando,23,-0.7879095998409111,-1.1397706289040301,-0.6718421000238666,-0.5183507055923622,-0.6848487135731658,-0.9097340186908397,-1.462968841023048,0.08103379242232991,-0.6252208237482805,-1.0047635975986058,-0.843271617940524,-1.8096310851231903,-1.746248494047671,1.0705248541545076
232,Christian Wood,26,1.8086689066266768,0.975988707798416,1.1896438781040144,2.0307550145144115,2.766197764307065,0.23543299879326993,0.46587049173411715,1.6796895885802392,1.0704629345443637,1.1263961469470036,1.525322251510788,-1.8096310851231903,-1.746248494047671,0.4754249975581181
233,Daishen Nix,19,-0.7879095998409111,-0.6989874337576872,-0.7018660674130259,-0.20748415435982887,-0.8511642064830565,-0.09175757763076135,-0.016339341455174267,-0.9847367383496097,0.1015007869485672,-0.8794012596841582,-0.7958997405514977,-1.8096310851231903,-1.746248494047671,-0.4242368122098785
234,David Nwaba,29,-0.632889987514488,-0.6989874337576872,-0.3716024261322729,-0.08313753386681554,-0.06116561516107586,-0.5825434422668083,-0.016339341455174267,0.08103379242232991,-0.6252208237482805,-0.5033142459408154,-0.4958778504209983,-1.8096310851231903,-1.746248494047671,0.3051813483350651
235,Dennis Schröder,28,0.3359825895256568,0.5352055126520728,1.0095000737690583,0.7872888095842778,-0.06116561516107586,1.4896635417520565,0.46587049173411715,-0.7182941056566249,1.4338237398927878,1.001033809032556,0.8305347164717366,-1.8096310851231903,-1.746248494047671,0.04258221058865166
236,Eric Gordon,33,0.9948159419129552,1.152301985856953,0.16882898687259568,0.47642225835174445,-0.6016909671182205,0.4535600497426243,-0.25744425804981985,-0.18540884027065505,1.0704629345443637,-0.6286765838552629,0.8147440906753945,-1.8096310851231903,-1.746248494047671,0.6036010445627965
237,Garrison Mathews,25,0.49100220185207993,1.416771902944759,-0.8519859043588227,0.7251154993377711,-0.2274811080709665,-0.47347991679213125,0.7069754083287627,0.08103379242232991,-0.5041005552988058,1.2517584848614514,0.2778628135997637,-1.8096310851231903,-1.746248494047671,0.517790826473948
238,Jae'Sean Tate,26,2.1962179374427344,-0.037812641038172855,0.8293562694341019,0.47642225835174445,0.8119907226158504,0.5080918124799627,0.7069754083287627,0.34747642511531474,0.9493426660948893,2.630744201920375,0.5620940779339213,-1.8096310851231903,-1.746248494047671,0.2899496136838792
239,Jalen Green,19,1.8086689066266768,1.8134767785764674,1.0095000737690583,1.160328671063318,-0.019586741933603158,0.39902828700528575,0.22476557513947132,-0.18540884027065505,1.1915832029938385,-0.12722723219747256,1.4305784967327357,-1.8096310851231903,-1.746248494047671,0.1387246431428246
240,Josh Christopher,20,-0.7103997936776996,-0.037812641038172855,0.048733117315958356,-0.08313753386681554,-0.3937966009808571,0.07183771058125435,0.7069754083287627,-0.45185147296363987,0.5859818607464654,-0.37795190802636774,-0.05374032812341991,-1.8096310851231903,-1.746248494047671,-0.011764496070405663
241,Kenyon Martin Jr.,21,-0.7103997936776996,-0.25820423861134434,0.1388050194834364,-0.02096422362030881,0.14672875097628746,-0.3098846285801155,-0.4985491746444654,0.34747642511531474,-0.2618600183998566,-0.2525895701119203,0.08837530404365888,-1.8096310851231903,-1.746248494047671,0.5351434864321678
242,Kevin Porter Jr.,21,1.5761394881370419,1.8134767785764674,0.7392843672666238,0.973808740323798,0.3962019903411237,2.3621717455494737,1.1891852415180542,0.08103379242232991,2.523906155938059,1.2517584848614514,1.1621378581949202,-1.8096310851231903,-1.746248494047671,0.021711800452454168
243,Trevelin Queen,24,-0.7879095998409111,-0.1259692800674415,-0.9420578065263009,-0.7670439465783889,-0.768006460028111,-0.8006704932161625,-0.25744425804981985,-0.7182941056566249,-0.38298028684933133,-1.2554882734275012,-0.6222028567917349,-1.8096310851231903,-1.746248494047671,0.6560274023716945
244,Usman Garuba,19,-0.7103997936776996,-0.8312223923015901,-0.9120338391371415,-0.8292172568248956,0.021992131293869545,-0.6370752050041469,-0.4985491746444654,0.34747642511531474,-0.8674613606472296,-0.5033142459408154,-0.9853872501076028,-1.8096310851231903,-1.746248494047671,-0.10095904129093936
245,Amir Coffey,24,0.3747374926072626,0.4470488736228044,-0.2815305239647947,0.04120908662619779,-0.2274811080709665,-0.03722581489342274,-0.016339341455174267,-0.45185147296363987,-0.38298028684933133,-0.37795190802636774,0.11995655563634293,0.09597365426058307,0.033981809909555565,0.4884530374050777
246,Brandon Boston Jr.,20,-0.7879095998409111,-0.21412591909671,0.048733117315958356,-0.14531084411332226,-0.518533220663275,-0.47347991679213125,-0.25744425804981985,-0.18540884027065505,-0.5041005552988058,-1.0047635975986058,-0.2432278376795249,0.09597365426058307,0.033981809909555565,-0.40185470445783444
247,Eric Bledsoe,32,0.3359825895256568,0.13850063702036428,0.46906866076418935,0.3520756378587313,-0.019586741933603158,1.2715364908027025,1.6713950747073454,0.08103379242232991,1.312703471443313,-0.0018648942830248399,0.26207218780342173,0.09597365426058307,0.033981809909555565,-0.1429602073967284
248,Isaiah Hartenstein,23,-0.7879095998409111,-1.0075356703601275,0.25890088904007397,0.1655557071192111,0.604096356478487,0.2899647615306085,0.22476557513947132,1.9461322212732244,0.22262105539804164,1.1263961469470036,0.009422175061948474,0.09597365426058307,0.033981809909555565,1.008264692383711
249,Ivica Zubac,24,2.157463034361129,-1.1838489484186645,0.7392843672666238,0.8494621198307846,2.100935792667503,-0.14628934036809985,-0.25744425804981985,1.6796895885802392,0.5859818607464654,1.377120822775899,0.3252346909887901,0.09597365426058307,0.033981809909555565,0.9563413063678532
250,Jay Scrubb,21,-0.7879095998409111,-0.654909114243053,-0.7919379695805041,-0.6426973260853757,-1.0590585726204198,-0.8006704932161625,-0.9807590078337567,-0.45185147296363987,-0.746341092197755,-1.3808506113419488,-0.8748528695332082,0.09597365426058307,0.033981809909555565,-0.44769096720441826
251,Luke Kennard,25,-0.2840958597800359,1.460850222459393,-0.2815305239647947,-0.3318307748528422,-0.06116561516107586,0.12636947331859294,-0.016339341455174267,-0.7182941056566249,-0.14073974995038205,-0.2525895701119203,0.5778847037302633,0.09597365426058307,0.033981809909555565,0.6732728957737883
252,Marcus Morris,32,1.3048551665658015,1.0641453468276842,1.0995719759365363,0.6629421890912647,0.3962019903411237,0.12636947331859294,-0.25744425804981985,-0.18540884027065505,0.3437413238475163,0.6249467952892133,1.1305566066022361,0.09597365426058307,0.033981809909555565,0.145599034261342
253,Nicolas Batum,33,1.3048551665658015,0.8437537492545127,-0.6117941652455479,-0.6426973260853757,0.3546231171136508,-0.09175757763076135,0.9480803249234083,0.8803616905012844,-0.38298028684933133,-0.2525895701119203,0.009422175061948474,0.09597365426058307,0.033981809909555565,0.5515996302135688
254,Norman Powell,28,0.8010414265049263,1.2845369444008556,1.1295959433256955,2.2172749452539318,-0.10274448838854838,0.12636947331859294,0.7069754083287627,0.34747642511531474,0.5859818607464654,1.001033809032556,1.699019135270551,0.09597365426058307,0.033981809909555565,0.5587597730590774
255,Paul George,31,0.41349239568886836,2.4746515712959822,2.4506505084487076,1.9685817042679048,1.4356738210279403,2.0895129318627808,3.841339324059156,0.08103379242232991,3.735108840432804,1.001033809032556,2.5359223024766817,0.09597365426058307,0.033981809909555565,0.046997380034401945
256,Reggie Jackson,31,2.118708131279523,1.8134767785764674,1.640003388941405,0.3520756378587313,0.06357100452134225,1.5987270672267337,0.22476557513947132,-0.45185147296363987,1.5549440083422619,0.6249467952892133,1.3516253677510255,0.09597365426058307,0.033981809909555565,-0.33458624097863865
257,Robert Covington,31,0.839796329586532,0.9319103882837815,-0.551746230467229,-0.3940040850993489,0.8535695958433228,-0.3098846285801155,2.1536049078966366,2.479017486659194,0.1015007869485672,1.377120822775899,0.041003426654632524,0.09597365426058307,0.033981809909555565,0.3013388423328027
258,Rodney Hood,29,-0.7879095998409111,-0.3904391971552472,-0.8219619369696635,-0.7670439465783889,-0.8095853332555838,-0.6370752050041469,-0.7396540912391111,-0.7182941056566249,-0.9885816290967042,-1.2554882734275012,-0.81169036634784,0.09597365426058307,0.033981809909555565,-0.32268834558381243
259,Semi Ojeleye,27,-0.7879095998409111,-0.43451751666988153,-0.7318900348021853,-0.3940040850993489,-0.3937966009808571,-0.8552022559535011,-0.9807590078337567,-0.45185147296363987,-0.8674613606472296,-0.7540389217697107,-0.7801091147551558,0.09597365426058307,0.033981809909555565,-0.674139143369464
260,Terance Mann,25,0.49100220185207993,-0.037812641038172855,0.5891645303208269,0.22772901736571782,0.7288329761609049,0.39902828700528575,0.22476557513947132,-0.18540884027065505,-0.019619481500907487,0.750309133203661,0.4041878199705005,0.09597365426058307,0.033981809909555565,0.33476281308093736
261,Xavier Moon,27,-0.7879095998409111,-0.5667524752137845,-0.10138671962983849,-0.7048706363318823,-0.8511642064830565,0.2899647615306085,0.22476557513947132,-0.18540884027065505,-0.5041005552988058,-0.8794012596841582,-0.3853434698466037,0.09597365426058307,0.033981809909555565,0.10540502565576348
262,Andre Drummond,28,0.6072669110968973,-1.1838489484186645,0.5591405629316677,0.3520756378587313,2.4335667784872843,-0.03722581489342274,1.1891852415180542,1.4132469558872545,0.7071021291959402,1.2517584848614514,-0.05374032812341991,0.27373529039712924,0.18961871073455863,0.3305482857639555
263,Blake Griffin,32,0.14220807411762784,-0.037812641038172855,-0.31155449135395413,-0.14531084411332226,0.2714653706587054,0.01730594784391574,-0.25744425804981985,-0.18540884027065505,-0.5041005552988058,0.12349744363142261,-0.29059971506855115,0.27373529039712924,0.18961871073455863,-0.12194334566336222
264,Bruce Brown,25,0.9560610388313494,-0.6108307947284187,0.49909262815334887,0.10338239687270452,0.5625174832510141,0.12636947331859294,1.1891852415180542,0.8803616905012844,-0.2618600183998566,1.001033809032556,0.11995655563634293,0.27373529039712924,0.18961871073455863,0.348431470853097
265,Cam Thomas,20,-0.7103997936776996,-0.037812641038172855,0.25890088904007397,-0.02096422362030881,-0.43537547420832984,-0.3644163913174541,-0.25744425804981985,-0.7182941056566249,-0.2618600183998566,-0.7540389217697107,0.041003426654632524,0.27373529039712924,0.18961871073455863,-0.09764667242669184
266,David Duke Jr.,22,-0.5166252782696706,-0.43451751666988153,-0.25150655657563536,-0.3940040850993489,-0.18590223484349377,-0.5825434422668083,-0.016339341455174267,-0.18540884027065505,-0.746341092197755,-0.0018648942830248399,-0.5590403536063665,0.27373529039712924,0.18961871073455863,-0.6824011064326848
267,Day'Ron Sharpe,20,-0.4778703751880648,-1.0956923093893958,0.10878105209427714,-0.20748415435982887,0.6456752297059595,-0.7461387304788241,-0.7396540912391111,0.34747642511531474,-0.14073974995038205,0.3742221194603178,-0.3221809666612353,0.27373529039712924,0.18961871073455863,0.4271592198513051
268,Goran Dragic,35,-0.4778703751880648,0.13850063702036428,0.048733117315958356,-0.02096422362030881,-0.14432336161602108,1.2170047280653638,0.7069754083287627,-0.45185147296363987,0.7071021291959402,0.6249467952892133,-0.11690283130878829,0.27373529039712924,0.18961871073455863,-0.4246307856689792
269,James Johnson,34,-0.40036056902485323,-0.5667524752137845,-0.13141068701899788,-0.45617739534585555,0.021992131293869545,0.12636947331859294,-0.25744425804981985,0.34747642511531474,-0.2618600183998566,1.2517584848614514,-0.43271534723562993,0.27373529039712924,0.18961871073455863,-0.1606725315871891
270,Joe Harris,30,-0.24534095669843006,1.5930851810032958,-0.43165036091059156,-0.7670439465783889,0.22988649743123288,-0.47347991679213125,-0.25744425804981985,-0.7182941056566249,0.1015007869485672,0.750309133203661,0.48314094895221094,0.27373529039712924,0.18961871073455863,0.6859824295234307
271,Kessler Edwards,21,0.10345317103602204,0.05034399799109561,-0.4016263935214322,-0.7670439465783889,0.06357100452134225,-0.6916069677414856,-0.016339341455174267,0.34747642511531474,-0.14073974995038205,0.24885978154587032,-0.3695528440502615,0.27373529039712924,0.18961871073455863,-0.15244252073373965
272,Kevin Durant,33,1.3436100696474071,1.2404586248862215,3.2312736605668517,3.5850877706770787,1.6435681871653036,2.4712352710241507,0.7069754083287627,1.4132469558872545,3.008387229735957,0.6249467952892133,3.4201973470718374,0.27373529039712924,0.18961871073455863,0.7770117464499833
273,Kyrie Irving,29,0.3359825895256568,2.430573251781347,2.690842247561983,1.7198884632818783,0.3962019903411237,2.1440446946001193,1.9124999913019907,0.6139190578082996,1.7971845452412114,1.5024831606903462,3.0254317021632855,0.27373529039712924,0.18961871073455863,0.45819974759966126
274,LaMarcus Aldridge,36,-0.32285076286164166,-0.7430657532723216,1.4298356172172895,0.3520756378587313,0.8535695958433228,-0.5280116795294698,-0.7396540912391111,1.6796895885802392,-0.14073974995038205,0.12349744363142261,0.7357909616936842,0.27373529039712924,0.18961871073455863,0.5516610862285908
275,Nic Claxton,22,-0.05156644129040112,-1.1838489484186645,0.46906866076418935,0.22772901736571782,0.8951484690707954,-0.5280116795294698,-0.25744425804981985,1.9461322212732244,-0.2618600183998566,0.8756714711181082,0.07258467824731657,0.27373529039712924,0.18961871073455863,1.0518078904347161
276,Patty Mills,33,1.0723257480761668,1.901633417605736,-0.3716024261322729,-0.5805240158388689,-0.6432698403456931,0.23543299879326993,-0.016339341455174267,-0.45185147296363987,-0.14073974995038205,-0.2525895701119203,0.49893157474855293,0.27373529039712924,0.18961871073455863,0.24638641792628355
277,Seth Curry,31,1.6924041973818593,1.3726935834301244,0.49909262815334887,-0.08313753386681554,-0.14432336161602108,0.9443459143786713,0.46587049173411715,-0.45185147296363987,0.8282223976454146,0.8756714711181082,1.067394103416868,0.27373529039712924,0.18961871073455863,0.6428965836871204
278,Shaquille Harrison,28,-0.7879095998409111,-0.7430657532723216,-0.6117941652455479,-1.0157371875644157,-0.6016909671182205,-0.20082110310543844,-0.25744425804981985,0.34747642511531474,-0.019619481500907487,-0.12722723219747256,-0.9853872501076028,0.27373529039712924,0.18961871073455863,-1.4829853272587603
279,Andre Iguodala,38,-0.7879095998409111,-0.1259692800674415,-0.7619140021913446,-0.6426973260853757,-0.10274448838854838,0.9988776771160099,0.7069754083287627,0.8803616905012844,-0.14073974995038205,-0.6286765838552629,-0.6695747341807612,1.0487760239524697,1.19166451056677,-0.3806489770905336
280,Andrew Wiggins,26,2.0411983251163113,1.2404586248862215,1.3397637150498112,0.973808740323798,0.4377808635685962,0.18090123605593156,0.9480803249234083,0.8803616905012844,0.5859818607464654,0.750309133203661,1.4147878709363935,1.0487760239524697,1.19166451056677,0.2031989716959583
281,Chris Chiozza,26,-0.7491546967593053,-0.4785958361845158,-0.9720817739154604,-0.9535638773179089,-0.9759008261654744,0.01730594784391574,-0.4985491746444654,-0.9847367383496097,-0.14073974995038205,-0.8794012596841582,-0.9853872501076028,1.0487760239524697,1.19166451056677,-0.9142296264611388
282,Damion Lee,29,-0.5941350844328822,0.13850063702036428,-0.2815305239647947,-0.2696574646063356,-0.10274448838854838,-0.47347991679213125,-0.016339341455174267,-0.7182941056566249,-0.5041005552988058,-0.12722723219747256,-0.1326934571051303,1.0487760239524697,1.19166451056677,0.2038452615380762
283,Draymond Green,31,0.9173061357497436,-0.654909114243053,0.10878105209427714,0.22772901736571782,1.6019893139378307,2.7984258474481822,1.6713950747073454,1.9461322212732244,2.402785887488584,1.7532078365192416,-0.11690283130878829,1.0487760239524697,1.19166451056677,0.35734399517622967
284,Gary Payton II,29,-0.1678311505352185,-0.43451751666988153,-0.25150655657563536,-0.5183507055923622,0.021992131293869545,-0.5280116795294698,1.9124999913019907,-0.18540884027065505,-0.5041005552988058,0.24885978154587032,-0.18006533449415668,1.0487760239524697,1.19166451056677,1.1849853610316463
285,Jonathan Kuminga,19,-0.32285076286164166,-0.25820423861134434,0.10878105209427714,0.6629421890912647,-0.06116561516107586,-0.5280116795294698,-0.4985491746444654,-0.18540884027065505,0.1015007869485672,0.6249467952892133,0.1673284330253693,1.0487760239524697,1.19166451056677,0.4951132193896817
